990,Vilankulo Airport,Vilankulu,Mozambique,VNX,FQVL,2,U,Africa/Maputo
991,Alphonse Airport,Alphonse,Seychelles,\N,FSAL,4,U,Indian/Mahe
992,Desroches Airport,Desroches,Seychelles,DES,FSDR,4,U,Indian/Mahe
993,Farquhar Airport,Farquhar,Seychelles,\N,FSFA,4,U,Indian/Mahe
994,Seychelles International Airport,Mahe,Seychelles,SEZ,FSIA,4,U,Indian/Mahe
995,Praslin Airport,Praslin,Seychelles,PRI,FSPP,4,U,Indian/Mahe
996,Coetivy Airport,Coetivy,Seychelles,\N,FSSC,4,U,Indian/Mahe
997,Abeche Airport,Abeche,Chad,AEH,FTTC,1,N,Africa/Ndjamena
998,Moundou Airport,Moundou,Chad,MQQ,FTTD,1,N,Africa/Ndjamena
999,N'Djamena International Airport,N'djamena,Chad,NDJ,FTTJ,1,N,Africa/Ndjamena
1000,Faya Largeau Airport,Faya-largeau,Chad,FYT,FTTY,1,N,Africa/Ndjamena
1001,Joshua Mqabuko Nkomo International Airport,Bulawayo,Zimbabwe,BUQ,FVBU,2,U,Africa/Harare
1002,Charles Prince Airport,Harare,Zimbabwe,\N,FVCP,2,U,Africa/Harare
1003,Buffalo Range Airport,Chiredzi,Zimbabwe,BFO,FVCZ,2,U,Africa/Harare
1004,Victoria Falls International Airport,Victoria Falls,Zimbabwe,VFA,FVFA,2,U,Africa/Harare
1005,Robert Gabriel Mugabe International Airport,Harare,Zimbabwe,HRE,FVHA,2,U,Africa/Harare
1006,Kariba International Airport,Kariba,Zimbabwe,KAB,FVKB,2,U,Africa/Harare
1007,Mutoko Airport,Mutoko,Zimbabwe,\N,FVMT,2,U,Africa/Harare
1008,Mutare Airport,Mutare,Zimbabwe,UTA,FVMU,2,U,Africa/Harare
1009,Masvingo International Airport,Masvingo,Zimbabwe,MVZ,FVMV,2,U,Africa/Harare
1010,Zvishavane Airport,Zvishavane,Zimbabwe,\N,FVSH,2,U,Africa/Harare
1011,Thornhill Air Base,Gwert,Zimbabwe,GWE,FVTL,2,U,Africa/Harare
1012,Hwange National Park Airport,Hwange National Park,Zimbabwe,HWN,FVWN,2,U,Africa/Harare
1013,Chileka International Airport,Blantyre,Malawi,BLZ,FWCL,2,U,Africa/Blantyre
1014,Karonga Airport,Karonga,Malawi,KGJ,FWKA,2,U,Africa/Blantyre
1015,Kasungu Airport,Kasungu,Malawi,KBQ,FWKG,2,U,Africa/Blantyre
1016,Lilongwe International Airport,Lilongwe,Malawi,LLW,FWKI,2,U,Africa/Blantyre
1017,Mzuzu Airport,Mzuzu,Malawi,ZZU,FWUU,2,U,Africa/Blantyre
1018,Moshoeshoe I International Airport,Maseru,Lesotho,MSU,FXMM,2,U,Africa/Maseru
1019,Mejametalana Airbase,Maseru,Lesotho,\N,FXMU,2,U,Africa/Maseru
1020,Ndjili International Airport,Kinshasa,Congo (Kinshasa),FIH,FZAA,1,N,Africa/Kinshasa
1021,Ndolo Airport,Kinshasa,Congo (Kinshasa),NLO,FZAB,1,N,Africa/Kinshasa
1022,Muanda Airport,Muanda,Congo (Kinshasa),MNB,FZAG,1,N,Africa/Kinshasa
1023,Kitona Base Airport,Kitona Base,Congo (Kinshasa),\N,FZAI,1,N,Africa/Kinshasa
1024,Bandundu Airport,Bandoundu,Congo (Kinshasa),FDU,FZBO,1,N,Africa/Kinshasa
1025,Kikwit Airport,Kikwit,Congo (Kinshasa),KKW,FZCA,1,N,Africa/Kinshasa
1026,Mbandaka Airport,Mbandaka,Congo (Kinshasa),MDK,FZEA,1,N,Africa/Kinshasa
1027,Gbadolite Airport,Gbadolite,Congo (Kinshasa),BDT,FZFD,1,N,Africa/Kinshasa
1028,Gemena Airport,Gemena,Congo (Kinshasa),GMA,FZFK,1,N,Africa/Kinshasa
1029,Kotakoli Airport,Kotakoli,Congo (Kinshasa),KLI,FZFP,1,N,Africa/Kinshasa
1030,Lisala Airport,Lisala,Congo (Kinshasa),LIQ,FZGA,1,N,Africa/Kinshasa
1031,Bangoka International Airport,Kisangani,Congo (Kinshasa),FKI,FZIC,2,U,Africa/Lubumbashi
1032,Matari Airport,Isiro,Congo (Kinshasa),IRP,FZJH,2,U,Africa/Lubumbashi
1033,Bunia Airport,Bunia,Congo (Kinshasa),BUX,FZKA,2,U,Africa/Lubumbashi
1034,Buta Zega Airport,Buta Zega,Congo (Kinshasa),BZU,FZKJ,2,U,Africa/Lubumbashi
1035,Bukavu Kavumu Airport,Bukavu/kavumu,Congo (Kinshasa),BKY,FZMA,2,U,Africa/Lubumbashi
1036,Goma International Airport,Goma,Congo (Kinshasa),GOM,FZNA,2,U,Africa/Kigali
1037,Kindu Airport,Kindu,Congo (Kinshasa),KND,FZOA,2,U,Africa/Lubumbashi
1038,Lubumbashi International Airport,Lubumashi,Congo (Kinshasa),FBM,FZQA,2,U,Africa/Lubumbashi
1039,Kolwezi Airport,Kolwezi,Congo (Kinshasa),KWZ,FZQM,2,U,Africa/Lubumbashi
1040,Kalemie Airport,Kalemie,Congo (Kinshasa),FMI,FZRF,2,U,Africa/Lubumbashi
1041,Kamina Base Airport,Kamina Base,Congo (Kinshasa),KMN,FZSA,2,U,Africa/Lubumbashi
1042,Kananga Airport,Kananga,Congo (Kinshasa),KGA,FZUA,2,U,Africa/Lubumbashi
1043,Mbuji Mayi Airport,Mbuji-mayi,Congo (Kinshasa),MJM,FZWA,2,U,Africa/Lubumbashi
1044,Modibo Keita International Airport,Bamako,Mali,BKO,GABS,0,N,Africa/Bamako
1045,Gao Airport,Gao,Mali,GAQ,GAGO,0,N,Africa/Bamako
1046,Kayes Dag Dag Airport,Kayes,Mali,KYS,GAKY,0,N,Africa/Bamako
1047,Mopti Airport,Mopti,Mali,MZI,GAMB,0,N,Africa/Bamako
1048,Timbuktu Airport,Tombouctou,Mali,TOM,GATB,0,N,Africa/Bamako
1049,Tessalit Airport,Tessalit,Mali,\N,GATS,0,N,Africa/Bamako
1050,Banjul International Airport,Banjul,Gambia,BJL,GBYD,0,N,Africa/Banjul
1051,Fuerteventura Airport,Fuerteventura,Spain,FUE,GCFV,0,E,Atlantic/Canary
1052,Hierro Airport,Hierro,Spain,VDE,GCHI,0,E,Atlantic/Canary
1053,La Palma Airport,Santa Cruz De La Palma,Spain,SPC,GCLA,0,E,Atlantic/Canary
1054,Gran Canaria Airport,Gran Canaria,Spain,LPA,GCLP,0,E,Atlantic/Canary
1055,Lanzarote Airport,Arrecife,Spain,ACE,GCRR,0,E,Atlantic/Canary
1056,Tenerife South Airport,Tenerife,Spain,TFS,GCTS,0,E,Atlantic/Canary
1057,Tenerife Norte Airport,Tenerife,Spain,TFN,GCXO,0,E,Atlantic/Canary
1058,Melilla Airport,Melilla,Spain,MLN,GEML,1,E,Europe/Madrid
1059,Lungi International Airport,Freetown,Sierra Leone,FNA,GFLL,0,N,Africa/Freetown
1060,Cufar Airport,Cufar,Guinea-Bissau,\N,GGCF,0,N,Africa/Bissau
1062,Spriggs Payne Airport,Monrovia,Liberia,MLW,GLMR,0,N,Africa/Monrovia
1063,Roberts International Airport,Monrovia,Liberia,ROB,GLRB,0,N,Africa/Monrovia
1064,Al Massira Airport,Agadir,Morocco,AGA,GMAD,0,N,Africa/Casablanca
1065,Tan Tan Airport,Tan Tan,Morocco,TTA,GMAT,0,N,Africa/Casablanca
1066,Saïss Airport,Fes,Morocco,FEZ,GMFF,0,N,Africa/Casablanca
1067,Ifrane Airport,Ifrane,Morocco,\N,GMFI,0,N,Africa/Casablanca
1068,Moulay Ali Cherif Airport,Er-rachidia,Morocco,ERH,GMFK,0,N,Africa/Casablanca
1069,Bassatine Airport,Meknes,Morocco,MEK,GMFM,0,N,Africa/Casablanca
1070,Angads Airport,Oujda,Morocco,OUD,GMFO,0,N,Africa/Casablanca
1071,Ben Slimane Airport,Ben Slimane,Morocco,GMD,GMMB,0,N,Africa/Casablanca
1072,Rabat-Salé Airport,Rabat,Morocco,RBA,GMME,0,N,Africa/Casablanca
1074,Mohammed V International Airport,Casablanca,Morocco,CMN,GMMN,0,N,Africa/Casablanca
1075,Menara Airport,Marrakech,Morocco,RAK,GMMX,0,N,Africa/Casablanca
1076,Kenitra Airport,Kentira,Morocco,NNA,GMMY,0,N,Africa/Casablanca
1077,Ouarzazate Airport,Ouarzazate,Morocco,OZZ,GMMZ,0,N,Africa/Casablanca
1078,Cherif Al Idrissi Airport,Al Hociema,Morocco,AHU,GMTA,0,N,Africa/Casablanca
1079,Saniat R'mel Airport,Tetouan,Morocco,TTU,GMTN,0,N,Africa/Casablanca
1080,Ibn Batouta Airport,Tanger,Morocco,TNG,GMTT,0,N,Africa/Casablanca
1081,Ziguinchor Airport,Ziguinchor,Senegal,ZIG,GOGG,0,N,Africa/Dakar
1082,Cap Skirring Airport,Cap Skiring,Senegal,CSK,GOGS,0,N,Africa/Dakar
1083,Kaolack Airport,Kaolack,Senegal,KLC,GOOK,0,N,Africa/Dakar
1084,Léopold Sédar Senghor International Airport,Dakar,Senegal,DKR,GOOY,0,N,Africa/Dakar
1085,Saint Louis Airport,St. Louis,Senegal,XLS,GOSS,0,N,Africa/Dakar
1086,Bakel Airport,Bakel,Senegal,BXE,GOTB,0,N,Africa/Dakar
1087,Kédougou Airport,Kedougou,Senegal,KGG,GOTK,0,N,Africa/Dakar
1088,Tambacounda Airport,Tambacounda,Senegal,TUD,GOTT,0,N,Africa/Dakar
1089,Aioun el Atrouss Airport,Aioun El Atrouss,Mauritania,AEO,GQNA,0,N,Africa/Nouakchott
1090,Tidjikja Airport,Tidjikja,Mauritania,TIY,GQND,0,N,Africa/Nouakchott
1091,Kiffa Airport,Kiffa,Mauritania,KFA,GQNF,0,N,Africa/Nouakchott
1092,Néma Airport,Nema,Mauritania,EMN,GQNI,0,N,Africa/Nouakchott
1093,Kaédi Airport,Kaedi,Mauritania,KED,GQNK,0,N,Africa/Nouakchott
1094,Nouakchott–Oumtounsy International Airport,Nouakschott,Mauritania,NKC,GQNO,0,N,Africa/Nouakchott
1095,Sélibaby Airport,Selibabi,Mauritania,SEY,GQNS,0,N,Africa/Nouakchott
1096,Atar International Airport,Atar,Mauritania,ATR,GQPA,0,N,Africa/Nouakchott
1097,Nouadhibou International Airport,Nouadhibou,Mauritania,NDB,GQPP,0,N,Africa/Nouakchott
1098,Bir Moghrein Airport,Bir Moghrein,Mauritania,\N,GQPT,0,N,Africa/Nouakchott
1099,Fria Airport,Fira,Guinea,FIG,GUFA,0,N,Africa/Conakry
1100,Faranah Airport,Faranah,Guinea,FAA,GUFH,0,N,Africa/Conakry
1101,Tata Airport,Labe,Guinea,LEK,GULB,0,N,Africa/Conakry
1102,Amílcar Cabral International Airport,Amilcar Cabral,Cape Verde,SID,GVAC,-1,U,Atlantic/Cape_Verde
1103,Rabil Airport,Boa Vista,Cape Verde,BVC,GVBA,-1,U,Atlantic/Cape_Verde
1104,Maio Airport,Maio,Cape Verde,MMO,GVMA,-1,U,Atlantic/Cape_Verde
1105,Preguiça Airport,Sao Nocolau Island,Cape Verde,SNE,GVSN,-1,U,Atlantic/Cape_Verde
1106,São Pedro Airport,Sao Vicente Island,Cape Verde,VXE,GVSV,-1,U,Atlantic/Cape_Verde
1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,ADD,HAAB,3,U,Africa/Addis_Ababa
1108,Lideta Army Airport,Addis Ababa,Ethiopia,\N,HAAL,3,U,Africa/Addis_Ababa
1109,Arba Minch Airport,Arba Minch,Ethiopia,AMH,HAAM,3,U,Africa/Addis_Ababa
1110,Axum Airport,Axum,Ethiopia,AXU,HAAX,3,U,Africa/Addis_Ababa
1111,Bahir Dar Airport,Bahar Dar,Ethiopia,BJR,HABD,3,U,Africa/Addis_Ababa
1112,Aba Tenna Dejazmach Yilma International Airport,Dire Dawa,Ethiopia,DIR,HADR,3,U,Africa/Addis_Ababa
1113,Gambella Airport,Gambella,Ethiopia,GMB,HAGM,3,U,Africa/Addis_Ababa
1114,Gonder Airport,Gondar,Ethiopia,GDQ,HAGN,3,U,Africa/Addis_Ababa
1116,Jimma Airport,Jimma,Ethiopia,JIM,HAJM,3,U,Africa/Addis_Ababa
1117,Lalibella Airport,Lalibella,Ethiopia,LLI,HALL,3,U,Africa/Addis_Ababa
1118,Mekele Airport,Makale,Ethiopia,MQX,HAMK,3,U,Africa/Addis_Ababa
1119,Asosa Airport,Asosa,Ethiopia,ASO,HASO,3,U,Africa/Addis_Ababa
1120,Bujumbura International Airport,Bujumbura,Burundi,BJM,HBBA,2,U,Africa/Bujumbura
1121,Egal International Airport,Hargeisa,Somalia,HGA,HCMH,3,U,Africa/Mogadishu
1122,Berbera Airport,Berbera,Somalia,BBO,HCMI,3,U,Africa/Mogadishu
1123,Kisimayu Airport,Kismayu,Somalia,KMU,HCMK,3,U,Africa/Mogadishu
1126,El Nouzha Airport,Alexandria,Egypt,ALY,HEAX,2,U,Africa/Cairo
1127,Abu Simbel Airport,Abu Simbel,Egypt,ABS,HEBL,2,U,Africa/Cairo
1128,Cairo International Airport,Cairo,Egypt,CAI,HECA,2,U,Africa/Cairo
1129,Cairo West Airport,Cairo,Egypt,CWE,HECW,2,U,Africa/Cairo
1130,Hurghada International Airport,Hurghada,Egypt,HRG,HEGN,2,U,Africa/Cairo
1131,El Gora Airport,El Gorah,Egypt,EGH,HEGR,2,U,Africa/Cairo
1132,Luxor International Airport,Luxor,Egypt,LXR,HELX,2,U,Africa/Cairo
1133,Mersa Matruh Airport,Mersa-matruh,Egypt,MUH,HEMM,2,U,Africa/Cairo
1134,Port Said Airport,Port Said,Egypt,PSD,HEPS,2,U,Africa/Cairo
1135,St Catherine International Airport,St. Catherine,Egypt,SKV,HESC,2,U,Africa/Cairo
1136,Aswan International Airport,Aswan,Egypt,ASW,HESN,2,U,Africa/Cairo
1137,El Tor Airport,El-tor,Egypt,ELT,HETR,2,U,Africa/Cairo
1138,Eldoret International Airport,Eldoret,Kenya,EDL,HKEL,3,U,Africa/Nairobi
1139,Kakamega Airport,Kakamega,Kenya,GGM,HKKG,3,U,Africa/Nairobi
1140,Kisumu Airport,Kisumu,Kenya,KIS,HKKI,3,U,Africa/Nairobi
1141,Kitale Airport,Kitale,Kenya,KTL,HKKT,3,U,Africa/Nairobi
1143,Lodwar Airport,Lodwar,Kenya,LOK,HKLO,3,U,Africa/Nairobi
1144,Manda Airstrip,Lamu,Kenya,LAU,HKLU,3,U,Africa/Nairobi
1145,Mombasa Moi International Airport,Mombasa,Kenya,MBA,HKMO,3,U,Africa/Nairobi
1146,Naivasha Airport,Naivasha,Kenya,\N,HKNV,3,U,Africa/Nairobi
1147,Nairobi Wilson Airport,Nairobi,Kenya,WIL,HKNW,3,U,Africa/Nairobi
1148,Moi Air Base,Nairobi,Kenya,\N,HKRE,3,U,Africa/Nairobi
1149,Wajir Airport,Wajir,Kenya,WJR,HKWJ,3,U,Africa/Nairobi
1150,Bu Attifel Airport,Buattifel,Libya,\N,HLFL,2,N,Africa/Tripoli
1151,Warehouse 59e Airport,Giallo,Libya,\N,HLGL,2,N,Africa/Tripoli
1152,Ghat Airport,Ghat,Libya,GHT,HLGT,2,N,Africa/Tripoli
1153,Kufra Airport,Kufra,Libya,AKF,HLKF,2,N,Africa/Tripoli
1154,Benina International Airport,Benghazi,Libya,BEN,HLLB,2,N,Africa/Tripoli
1156,Sabha Airport,Sebha,Libya,SEB,HLLS,2,N,Africa/Tripoli
1157,Tripoli International Airport,Tripoli,Libya,TIP,HLLT,2,N,Africa/Tripoli
1158,Marsa Brega Airport,Marsa Brega,Libya,LMQ,HLMB,2,N,Africa/Tripoli
1159,Ras Lanuf Oil Airport,Ras Lanouf V 40,Libya,\N,HLNF,2,N,Africa/Tripoli
1160,Hon Airport,Hon,Libya,HUQ,HLON,2,N,Africa/Tripoli
1161,Dahra Airport,Dahra,Libya,\N,HLRA,2,N,Africa/Tripoli
1162,Ghadames East Airport,Ghadames,Libya,LTD,HLTD,2,N,Africa/Tripoli
1163,Zella 74 Airport,Zella 74,Libya,\N,HLZA,2,N,Africa/Tripoli
1164,Gisenyi Airport,Gisenyi,Rwanda,GYI,HRYG,2,U,Africa/Kigali
1165,Kigali International Airport,Kigali,Rwanda,KGL,HRYR,2,U,Africa/Kigali
1166,Kamembe Airport,Kamembe,Rwanda,KME,HRZA,2,U,Africa/Kigali
1167,Dongola Airport,Dongola,Sudan,DOG,HSDN,3,U,Africa/Khartoum
1168,Damazin Airport,Damazin,Sudan,RSS,HSDZ,3,U,Africa/Khartoum
1169,El Fasher Airport,El Fasher,Sudan,ELF,HSFS,3,U,Africa/Khartoum
1170,Kassala Airport,Kassala,Sudan,KSL,HSKA,3,U,Africa/Khartoum
1171,Kadugli Airport,Kadugli,Sudan,KDX,HSLI,3,U,Africa/Khartoum
1172,El Obeid Airport,El Obeid,Sudan,EBD,HSOB,3,U,Africa/Khartoum
1173,Juba International Airport,Juba,South Sudan,JUB,HSSJ,3,U,Africa/Juba
1174,Malakal Airport,Malakal,Sudan,MAK,HSSM,3,U,Africa/Juba
1175,Khartoum International Airport,Khartoum,Sudan,KRT,HSSS,3,U,Africa/Khartoum
1176,Arusha Airport,Arusha,Tanzania,ARK,HTAR,3,U,Africa/Dar_es_Salaam
1177,Julius Nyerere International Airport,Dar Es Salaam,Tanzania,DAR,HTDA,3,U,Africa/Dar_es_Salaam
1178,Dodoma Airport,Dodoma,Tanzania,DOD,HTDO,3,U,Africa/Dar_es_Salaam
1179,Iringa Airport,Iringa,Tanzania,IRI,HTIR,3,U,Africa/Dar_es_Salaam
1180,Kilimanjaro International Airport,Kilimanjaro,Tanzania,JRO,HTKJ,3,U,Africa/Dar_es_Salaam
1181,Lake Manyara Airport,Lake Manyara,Tanzania,LKY,HTLM,3,N,Africa/Dar_es_Salaam
1182,Mtwara Airport,Mtwara,Tanzania,MYW,HTMT,3,U,Africa/Dar_es_Salaam
1183,Mwanza Airport,Mwanza,Tanzania,MWZ,HTMW,3,U,Africa/Dar_es_Salaam
1184,Pemba Airport,Pemba,Tanzania,PMA,HTPE,3,U,Africa/Dar_es_Salaam
1185,Tanga Airport,Tanga,Tanzania,TGT,HTTG,3,U,Africa/Dar_es_Salaam
1186,Abeid Amani Karume International Airport,Zanzibar,Tanzania,ZNZ,HTZA,3,U,Africa/Dar_es_Salaam
1187,Entebbe International Airport,Entebbe,Uganda,EBB,HUEN,3,U,Africa/Kampala
1189,Soroti Airport,Soroti,Uganda,SRT,HUSO,3,U,Africa/Kampala
1190,Tirana International Airport Mother Teresa,Tirana,Albania,TIA,LATI,1,E,Europe/Tirane
1191,Burgas Airport,Bourgas,Bulgaria,BOJ,LBBG,2,E,Europe/Sofia
1192,Gorna Oryahovitsa Airport,Gorna Orechovica,Bulgaria,GOZ,LBGO,2,E,Europe/Sofia
1193,Plovdiv International Airport,Plovdiv,Bulgaria,PDV,LBPD,2,E,Europe/Sofia
1194,Sofia Airport,Sofia,Bulgaria,SOF,LBSF,2,E,Europe/Sofia
1195,Stara Zagora Airport,Stara Zagora,Bulgaria,SZR,LBSZ,2,E,Europe/Sofia
1196,Varna Airport,Varna,Bulgaria,VAR,LBWN,2,E,Europe/Sofia
1197,Larnaca International Airport,Larnaca,Cyprus,LCA,LCLK,2,E,Asia/Nicosia
1198,Paphos International Airport,Paphos,Cyprus,PFO,LCPH,2,E,Asia/Nicosia
1199,RAF Akrotiri,Akrotiri,Cyprus,AKT,LCRA,0,E,Europe/London
1200,Dubrovnik Airport,Dubrovnik,Croatia,DBV,LDDU,1,E,Europe/Zagreb
1201,Osijek-Čepin Airfield,Cepin,Croatia,\N,LDOC,1,E,Europe/Zagreb
1202,Osijek Airport,Osijek,Croatia,OSI,LDOS,1,E,Europe/Zagreb
1203,Pula Airport,Pula,Croatia,PUY,LDPL,1,E,Europe/Zagreb
1204,Grobnicko Polje Airport,Grobnik,Croatia,\N,LDRG,1,E,Europe/Zagreb
1205,Rijeka Airport,Rijeka,Croatia,RJK,LDRI,1,E,Europe/Zagreb
1206,Split Airport,Split,Croatia,SPU,LDSP,1,E,Europe/Zagreb
1207,Varaždin Airport,Varazdin,Croatia,\N,LDVA,1,E,Europe/Zagreb
1208,Zagreb Airport,Zagreb,Croatia,ZAG,LDZA,1,E,Europe/Zagreb
1209,Zadar Airport,Zadar,Croatia,ZAD,LDZD,1,E,Europe/Zagreb
1210,Udbina Air Base,Udbina,Croatia,\N,LDZU,1,E,Europe/Zagreb
1211,Albacete-Los Llanos Airport,Albacete,Spain,ABC,LEAB,1,E,Europe/Madrid
1212,Alicante International Airport,Alicante,Spain,ALC,LEAL,1,E,Europe/Madrid
1213,Almería International Airport,Almeria,Spain,LEI,LEAM,1,E,Europe/Madrid
1214,Asturias Airport,Aviles,Spain,OVD,LEAS,1,E,Europe/Madrid
1215,Córdoba Airport,Cordoba,Spain,ODB,LEBA,1,E,Europe/Madrid
1216,Bilbao Airport,Bilbao,Spain,BIO,LEBB,1,E,Europe/Madrid
1218,Barcelona International Airport,Barcelona,Spain,BCN,LEBL,1,E,Europe/Madrid
1219,Badajoz Airport,Badajoz,Spain,BJZ,LEBZ,1,E,Europe/Madrid
1220,A Coruña Airport,La Coruna,Spain,LCG,LECO,1,E,Europe/Madrid
1221,Armilla Air Base,Granada,Spain,\N,LEGA,1,E,Europe/Madrid
1222,Girona Airport,Gerona,Spain,GRO,LEGE,1,E,Europe/Madrid
1223,Federico Garcia Lorca Airport,Granada,Spain,GRX,LEGR,1,E,Europe/Madrid
1224,Getafe Air Base,Madrid,Spain,\N,LEGT,1,E,Europe/Madrid
1225,Ibiza Airport,Ibiza,Spain,IBZ,LEIB,1,E,Europe/Madrid
1226,Jerez Airport,Jerez,Spain,XRY,LEJR,1,E,Europe/Madrid
1227,San Javier Airport,Murcia,Spain,MJV,LELC,1,E,Europe/Madrid
1229,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,MAD,LEMD,1,E,Europe/Madrid
1230,Málaga Airport,Malaga,Spain,AGP,LEMG,1,E,Europe/Madrid
1231,Menorca Airport,Menorca,Spain,MAH,LEMH,1,E,Europe/Madrid
1232,Moron Air Base,Sevilla,Spain,OZP,LEMO,1,E,Europe/Madrid
1233,Ocaña Airport,Ocana,Spain,\N,LEOC,1,E,Europe/Madrid
1234,Pamplona Airport,Pamplona,Spain,PNA,LEPP,1,E,Europe/Madrid
1235,Alcantarilla Air Base,Murcia,Spain,\N,LERI,1,E,Europe/Madrid
1236,Reus Air Base,Reus,Spain,REU,LERS,1,E,Europe/Madrid
1237,Rota Naval Station Airport,Rota,Spain,ROZ,LERT,1,E,Europe/Madrid
1238,Salamanca Airport,Salamanca,Spain,SLM,LESA,1,E,Europe/Madrid
1239,Son Bonet Airport,Son Bonet,Spain,\N,LESB,1,E,Europe/Madrid
1241,San Luis Airport,San Luis,Spain,\N,LESL,1,E,Europe/Madrid
1242,San Sebastian Airport,San Sebastian,Spain,EAS,LESO,1,E,Europe/Madrid
1243,Santiago de Compostela Airport,Santiago,Spain,SCQ,LEST,1,E,Europe/Madrid
1244,Pirineus - la Seu d'Urgel Airport,Seo De Urgel,Spain,LEU,LESU,1,E,Europe/Madrid
1245,Torrejón Airport,Madrid,Spain,TOJ,LETO,1,E,Europe/Madrid
1246,Valencia Airport,Valencia,Spain,VLC,LEVC,1,E,Europe/Madrid
1247,Valladolid Airport,Valladolid,Spain,VLL,LEVD,1,E,Europe/Madrid
1249,Vitoria/Foronda Airport,Vitoria,Spain,VIT,LEVT,1,E,Europe/Madrid
1250,Vigo Airport,Vigo,Spain,VGO,LEVX,1,E,Europe/Madrid
1251,Santander Airport,Santander,Spain,SDR,LEXJ,1,E,Europe/Madrid
1252,Zaragoza Air Base,Zaragoza,Spain,ZAZ,LEZG,1,E,Europe/Madrid
1253,Sevilla Airport,Sevilla,Spain,SVQ,LEZL,1,E,Europe/Madrid
1254,Calais-Dunkerque Airport,Calais,France,CQF,LFAC,1,E,Europe/Paris
1255,Péronne-Saint-Quentin Airport,Peronne,France,\N,LFAG,1,E,Europe/Paris
1256,Nangis-Les Loges Airport,Nangis,France,\N,LFAI,1,E,Europe/Paris
1257,Bagnoles-de-l'Orne-Couterne Airport,Bagnole-de-l'orne,France,\N,LFAO,1,E,Europe/Paris
1258,Albert-Bray Airport,Albert,France,BYF,LFAQ,1,E,Europe/Paris
1259,Le Touquet-Côte d'Opale Airport,Le Tourquet,France,LTQ,LFAT,1,E,Europe/Paris
1260,Valenciennes-Denain Airport,Valenciennes,France,XVS,LFAV,1,E,Europe/Paris
1261,Amiens-Glisy Airport,Amiens,France,\N,LFAY,1,E,Europe/Paris
1262,Agen-La Garenne Airport,Agen,France,AGF,LFBA,1,E,Europe/Paris
1263,Cazaux (BA 120) Air Base,Cazaux,France,\N,LFBC,1,E,Europe/Paris
1264,Bordeaux-Mérignac Airport,Bordeaux,France,BOD,LFBD,1,E,Europe/Paris
1265,Bergerac-Roumanière Airport,Bergerac,France,EGC,LFBE,1,E,Europe/Paris
1266,Toulouse-Francazal (BA 101) Air Base,Toulouse,France,\N,LFBF,1,E,Europe/Paris
1267,Cognac-Châteaubernard (BA 709) Air Base,Cognac,France,CNG,LFBG,1,E,Europe/Paris
1268,Poitiers-Biard Airport,Poitiers,France,PIS,LFBI,1,E,Europe/Paris
1269,Montluçon-Guéret Airport,Montlucon-gueret,France,MCU,LFBK,1,E,Europe/Paris
1270,Limoges Airport,Limoges,France,LIG,LFBL,1,E,Europe/Paris
1271,Mont-de-Marsan (BA 118) Air Base,Mont-de-marsan,France,\N,LFBM,1,E,Europe/Paris
1272,Niort-Souché Airport,Niort,France,NIT,LFBN,1,E,Europe/Paris
1273,Toulouse-Blagnac Airport,Toulouse,France,TLS,LFBO,1,E,Europe/Paris
1274,Pau Pyrénées Airport,Pau,France,PUF,LFBP,1,E,Europe/Paris
1275,Muret-Lherm Airport,La Rochelle,France,\N,LFBR,1,E,Europe/Paris
1276,Tarbes-Lourdes-Pyrénées Airport,Tarbes,France,LDE,LFBT,1,E,Europe/Paris
1277,Angoulême-Brie-Champniers Airport,Angouleme,France,ANG,LFBU,1,E,Europe/Paris
1278,Brive Souillac Airport,Brive,France,BVE,LFSL,1,E,Europe/Paris
1279,Périgueux-Bassillac Airport,Perigueux,France,PGX,LFBX,1,E,Europe/Paris
1280,Biarritz-Anglet-Bayonne Airport,Biarritz-bayonne,France,BIQ,LFBZ,1,E,Europe/Paris
1281,Cahors-Lalbenque Airport,Cahors,France,ZAO,LFCC,1,E,Europe/Paris
1282,Saint-Girons-Antichan Airport,St.-girons,France,\N,LFCG,1,E,Europe/Paris
1283,Arcachon-La Teste-de-Buch Airport,Arcachon,France,\N,LFCH,1,E,Europe/Paris
1284,Albi-Le Séquestre Airport,Albi,France,LBI,LFCI,1,E,Europe/Paris
1285,Castres-Mazamet Airport,Castres,France,DCM,LFCK,1,E,Europe/Paris
1286,Toulouse-Lasbordes Airport,Toulouse,France,\N,LFCL,1,E,Europe/Paris
1287,Millau-Larzac Airfield,Millau,France,\N,LFCM,1,E,Europe/Paris
1288,Graulhet-Montdragon Airport,Graulhet,France,\N,LFCQ,1,E,Europe/Paris
1289,Rodez-Marcillac Airport,Rodez,France,RDZ,LFCR,1,E,Europe/Paris
1290,Ussel-Thalamy Airport,Ussel,France,\N,LFCU,1,E,Europe/Paris
1291,Villeneuve-sur-Lot Airport,Villeneuve-sur-lot,France,\N,LFCW,1,E,Europe/Paris
1292,Royan-Médis Airport,Royan,France,RYN,LFCY,1,E,Europe/Paris
1293,Mimizan Airport,Mimizan,France,\N,LFCZ,1,E,Europe/Paris
1294,Aire-sur-l'Adour Airport,Aire-sur-l'adour,France,\N,LFDA,1,E,Europe/Paris
